Data group,cruise,Station,type,mon/day/yy,hh:mm,Longitude [degrees East],Latitude [degrees North],Bot. Depth [m],Depth [m],Temperature [oC],Salinity [pss-78],SIGMA-0 [kg m-3],Oxygen [~$m~#mol/kg],Phosphate [~$m~#mol/kg],Silicate [~$m~#mol/kg],Nitrite [~$m~#mol/kg],Nitrate [~$m~#mol/kg],NH4 [~$m~#mol/kg],N deficit [~$m~#mol/kg]
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,593.6,6.836,34.5151,27.0672,1.1,3.17,72.84,0,36.13,,7.279921697
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,497.3,7.534,34.5241,26.9758,,3.08,65.25,0,34.02,,8.39429358
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,496.1,7.514,34.5237,26.9784,1.1,3.1,63.65,0,34.18,,8.290024033
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,400.5,8.918,34.5726,26.8038,1.1,2.96,53.06,0,30.17,,9.073686035
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,296,10.644,34.6573,26.5792,1.2,2.77,39.72,0,27.3,,9.334506936
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,248.8,11.194,34.6844,26.5007,1.7,2.71,36.77,0,27.17,,8.961532222
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,198.1,11.781,34.7061,26.4076,3.7,2.64,35.57,0,27.16,,8.649605419
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,150.1,12.513,34.7224,26.2789,8.2,2.62,34.05,0.01,27.33,,7.710215112
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,97.9,13.162,34.6588,26.0992,19.2,2.46,29.89,0.08,26.39,,8.085472815
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,74.3,13.431,34.6247,26.0176,23.7,2.4,27.4,0.08,26.05,,8.192523054
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,45.6,14.653,34.4606,25.6337,51.3,2.08,20.38,0.2,22.22,,10.73707581
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,23.8,16.386,34.3375,25.1512,110.8,1.5,13.93,0.34,13.91,,
2,P18N_31DSCG94_3,193,B,1994-04-25T17:44:00.000,,249.995,22.8,950,8.9,18.554,34.3075,24.6058,188,0.9,8.83,0.22,4.73,,
2,P18N_31DSCG94_3,194,B,1994-04-25T19:36:00.000,,250.002,22.85,195,190.7,11.945,34.7021,26.3734,4.6,2.62,35,0,27.2,,
2,P18N_31DSCG94_3,194,B,1994-04-25T19:36:00.000,,250.002,22.85,195,190.3,11.937,34.7024,26.3753,4.7,2.64,34.48,0.02,27.25,,
2,P18N_31DSCG94_3,194,B,1994-04-25T19:36:00.000,,250.002,22.85,195,149.1,12.744,34.7195,26.2312,9.5,2.59,32.8,0.01,27.11,,
2,P18N_31DSCG94_3,194,B,1994-04-25T19:36:00.000,,250.002,22.85,195,147.9,12.743,34.7194,26.2313,9.5,2.58,33.68,0.01,27.24,,
2,P18N_31DSCG94_3,194,B,1994-04-25T19:36:00.000,,250.002,22.85,195,99.6,13.767,34.6456,25.9656,25.1,2.41,28.53,0.04,25.94,,
2,P18N_31DSCG94_3,194,B,1994-04-25T19:36:00.000,,250.002,22.85,195,72.9,14.163,34.5594,25.8153,36.2,2.25,24.9,0.13,24.5,,
2,P18N_31DSCG94_3,194,B,1994-04-25T19:36:00.000,,250.002,22.85,195,49.9,14.538,34.4993,25.6885,47.5,2.14,23.17,0.21,23.04,,
2,P18N_31DSCG94_3,194,B,1994-04-25T19:36:00.000,,250.002,22.85,195,24.5,15.716,34.3802,25.3369,117.3,1.77,17.92,0.28,17.52,,
2,P18N_31DSCG94_3,194,B,1994-04-25T19:36:00.000,,250.002,22.85,195,8,17.021,34.3159,24.9854,153.8,1.31,11.94,0.29,10.71,,
2,P18N_31DSCG94_3,194,B,1994-04-25T19:36:00.000,,250.002,22.85,195,7.8,17.084,34.3167,24.9712,,1.31,12.01,0.29,10.89,,
